Año,Semana,Eventos o daños,Departamento,Distrito,Provincia,Ubigeo,Casos
2020,33,Dengue,LA LIBERTAD,SAN JOSE,PACASMAYO,130705,0
2020,33,Dengue,LA LIBERTAD,MOCHE,TRUJILLO,130107,0
2020,33,Dengue,LA LIBERTAD,SALAVERRY,TRUJILLO,130109,0
2020,33,Dengue,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,130111,0
2020,33,Dengue,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0
2020,33,Dengue,LA LIBERTAD,VIRU,VIRU,131201,0
2020,33,Dengue,LA LIBERTAD,GUADALUPITO,VIRU,131203,0
2020,34,Dengue,LA LIBERTAD,SANTIAGO DE CAO,ASCOPE,130207,0
2020,34,Dengue,LA LIBERTAD,CHEPEN,CHEPEN,130401,0
2020,34,Dengue,LA LIBERTAD,PACANGA,CHEPEN,130402,0
2020,34,Dengue,LA LIBERTAD,PUEBLO NUEVO,CHEPEN,130403,0
2020,34,Dengue,LA LIBERTAD,CASCAS,GRAN CHIMU,131101,0
2020,34,Dengue,LA LIBERTAD,JEQUETEPEQUE,PACASMAYO,130703,0
2020,34,Dengue,LA LIBERTAD,PACASMAYO,PACASMAYO,130704,0
2020,34,Dengue,LA LIBERTAD,SAN JOSE,PACASMAYO,130705,0
2020,34,Dengue,LA LIBERTAD,MOCHE,TRUJILLO,130107,0
2020,34,Dengue,LA LIBERTAD,SALAVERRY,TRUJILLO,130109,0
2020,34,Dengue,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,130111,0
2020,34,Dengue,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0
2020,34,Dengue,LA LIBERTAD,VIRU,VIRU,131201,0
2020,34,Dengue,LA LIBERTAD,GUADALUPITO,VIRU,131203,0
2020,35,Dengue,LA LIBERTAD,SANTIAGO DE CAO,ASCOPE,130207,0
2020,35,Dengue,LA LIBERTAD,CHEPEN,CHEPEN,130401,0
2020,35,Dengue,LA LIBERTAD,PACANGA,CHEPEN,130402,0
2020,35,Dengue,LA LIBERTAD,PUEBLO NUEVO,CHEPEN,130403,0
2020,35,Dengue,LA LIBERTAD,CASCAS,GRAN CHIMU,131101,0
2020,35,Dengue,LA LIBERTAD,JEQUETEPEQUE,PACASMAYO,130703,0
2020,35,Dengue,LA LIBERTAD,PACASMAYO,PACASMAYO,130704,0
2020,35,Dengue,LA LIBERTAD,SAN JOSE,PACASMAYO,130705,0
2020,35,Dengue,LA LIBERTAD,MOCHE,TRUJILLO,130107,0
2020,35,Dengue,LA LIBERTAD,SALAVERRY,TRUJILLO,130109,0
2020,35,Dengue,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,130111,0
2020,35,Dengue,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0
2020,35,Dengue,LA LIBERTAD,VIRU,VIRU,131201,0
2020,35,Dengue,LA LIBERTAD,GUADALUPITO,VIRU,131203,0
2020,36,Dengue,LA LIBERTAD,SANTIAGO DE CAO,ASCOPE,130207,0
2020,36,Dengue,LA LIBERTAD,CHEPEN,CHEPEN,130401,0
2020,36,Dengue,LA LIBERTAD,PACANGA,CHEPEN,130402,0
2020,36,Dengue,LA LIBERTAD,PUEBLO NUEVO,CHEPEN,130403,0
2020,36,Dengue,LA LIBERTAD,CASCAS,GRAN CHIMU,131101,0
2020,36,Dengue,LA LIBERTAD,JEQUETEPEQUE,PACASMAYO,130703,0
2020,36,Dengue,LA LIBERTAD,PACASMAYO,PACASMAYO,130704,0
2020,36,Dengue,LA LIBERTAD,SAN JOSE,PACASMAYO,130705,0
2020,36,Dengue,LA LIBERTAD,MOCHE,TRUJILLO,130107,0
2020,36,Dengue,LA LIBERTAD,SALAVERRY,TRUJILLO,130109,0
2020,36,Dengue,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,130111,0
2020,36,Dengue,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0
2020,36,Dengue,LA LIBERTAD,VIRU,VIRU,131201,0
2020,36,Dengue,LA LIBERTAD,GUADALUPITO,VIRU,131203,0
2020,37,Dengue,LA LIBERTAD,SANTIAGO DE CAO,ASCOPE,130207,0
2020,37,Dengue,LA LIBERTAD,CHEPEN,CHEPEN,130401,0
2020,37,Dengue,LA LIBERTAD,PACANGA,CHEPEN,130402,0
2020,37,Dengue,LA LIBERTAD,PUEBLO NUEVO,CHEPEN,130403,0
2020,37,Dengue,LA LIBERTAD,CASCAS,GRAN CHIMU,131101,0
2020,37,Dengue,LA LIBERTAD,JEQUETEPEQUE,PACASMAYO,130703,0
2020,37,Dengue,LA LIBERTAD,PACASMAYO,PACASMAYO,130704,0
2020,37,Dengue,LA LIBERTAD,SAN JOSE,PACASMAYO,130705,0
2020,37,Dengue,LA LIBERTAD,MOCHE,TRUJILLO,130107,0
2020,37,Dengue,LA LIBERTAD,SALAVERRY,TRUJILLO,130109,0
2020,37,Dengue,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,130111,0
2020,37,Dengue,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0
2020,37,Dengue,LA LIBERTAD,VIRU,VIRU,131201,0
2020,37,Dengue,LA LIBERTAD,GUADALUPITO,VIRU,131203,0
2020,38,Dengue,LA LIBERTAD,SANTIAGO DE CAO,ASCOPE,130207,0
2020,38,Dengue,LA LIBERTAD,CHEPEN,CHEPEN,130401,0
2020,38,Dengue,LA LIBERTAD,PACANGA,CHEPEN,130402,0
2020,38,Dengue,LA LIBERTAD,PUEBLO NUEVO,CHEPEN,130403,0
2020,38,Dengue,LA LIBERTAD,CASCAS,GRAN CHIMU,131101,0
2020,38,Dengue,LA LIBERTAD,JEQUETEPEQUE,PACASMAYO,130703,0
2020,38,Dengue,LA LIBERTAD,PACASMAYO,PACASMAYO,130704,0
2020,38,Dengue,LA LIBERTAD,SAN JOSE,PACASMAYO,130705,0
2020,38,Dengue,LA LIBERTAD,MOCHE,TRUJILLO,130107,0
2020,38,Dengue,LA LIBERTAD,SALAVERRY,TRUJILLO,130109,0
2020,38,Dengue,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,130111,0
2020,38,Dengue,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0
2020,38,Dengue,LA LIBERTAD,VIRU,VIRU,131201,0
2020,38,Dengue,LA LIBERTAD,GUADALUPITO,VIRU,131203,0
2020,39,Dengue,LA LIBERTAD,SANTIAGO DE CAO,ASCOPE,130207,0
2020,39,Dengue,LA LIBERTAD,CHEPEN,CHEPEN,130401,0
2020,39,Dengue,LA LIBERTAD,PACANGA,CHEPEN,130402,0
2020,39,Dengue,LA LIBERTAD,PUEBLO NUEVO,CHEPEN,130403,0
2020,39,Dengue,LA LIBERTAD,CASCAS,GRAN CHIMU,131101,0
2020,39,Dengue,LA LIBERTAD,JEQUETEPEQUE,PACASMAYO,130703,0
2020,39,Dengue,LA LIBERTAD,PACASMAYO,PACASMAYO,130704,0
2020,39,Dengue,LA LIBERTAD,SAN JOSE,PACASMAYO,130705,0
2020,39,Dengue,LA LIBERTAD,MOCHE,TRUJILLO,130107,0
2020,39,Dengue,LA LIBERTAD,SALAVERRY,TRUJILLO,130109,0
2020,39,Dengue,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,130111,0
2020,39,Dengue,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0
2020,39,Dengue,LA LIBERTAD,VIRU,VIRU,131201,0
2020,39,Dengue,LA LIBERTAD,GUADALUPITO,VIRU,131203,0
2020,40,Dengue,LA LIBERTAD,SANTIAGO DE CAO,ASCOPE,130207,0
2020,40,Dengue,LA LIBERTAD,CHEPEN,CHEPEN,130401,0
2020,40,Dengue,LA LIBERTAD,PACANGA,CHEPEN,130402,0
2020,40,Dengue,LA LIBERTAD,PUEBLO NUEVO,CHEPEN,130403,0
2020,40,Dengue,LA LIBERTAD,CASCAS,GRAN CHIMU,131101,0
2020,40,Dengue,LA LIBERTAD,JEQUETEPEQUE,PACASMAYO,130703,0
2020,40,Dengue,LA LIBERTAD,PACASMAYO,PACASMAYO,130704,0
2020,40,Dengue,LA LIBERTAD,SAN JOSE,PACASMAYO,130705,0
2020,40,Dengue,LA LIBERTAD,MOCHE,TRUJILLO,130107,0
2020,40,Dengue,LA LIBERTAD,SALAVERRY,TRUJILLO,130109,0
2020,40,Dengue,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,130111,0
2020,40,Dengue,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0
2020,40,Dengue,LA LIBERTAD,VIRU,VIRU,131201,0
2020,40,Dengue,LA LIBERTAD,GUADALUPITO,VIRU,131203,0
2020,41,Dengue,LA LIBERTAD,SANTIAGO DE CAO,ASCOPE,130207,0
2020,41,Dengue,LA LIBERTAD,CHEPEN,CHEPEN,130401,0
2020,41,Dengue,LA LIBERTAD,PACANGA,CHEPEN,130402,0
2020,41,Dengue,LA LIBERTAD,PUEBLO NUEVO,CHEPEN,130403,0
2020,41,Dengue,LA LIBERTAD,CASCAS,GRAN CHIMU,131101,0
2020,41,Dengue,LA LIBERTAD,JEQUETEPEQUE,PACASMAYO,130703,0
2020,41,Dengue,LA LIBERTAD,PACASMAYO,PACASMAYO,130704,0
2020,41,Dengue,LA LIBERTAD,SAN JOSE,PACASMAYO,130705,0
2020,41,Dengue,LA LIBERTAD,MOCHE,TRUJILLO,130107,0
2020,41,Dengue,LA LIBERTAD,SALAVERRY,TRUJILLO,130109,0
2020,41,Dengue,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,130111,0
2020,41,Dengue,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0
2020,41,Dengue,LA LIBERTAD,VIRU,VIRU,131201,0
2020,41,Dengue,LA LIBERTAD,GUADALUPITO,VIRU,131203,0
2020,42,Dengue,LA LIBERTAD,SANTIAGO DE CAO,ASCOPE,130207,0
2020,42,Dengue,LA LIBERTAD,CHEPEN,CHEPEN,130401,0
2020,42,Dengue,LA LIBERTAD,PACANGA,CHEPEN,130402,0
2020,42,Dengue,LA LIBERTAD,PUEBLO NUEVO,CHEPEN,130403,0
2020,42,Dengue,LA LIBERTAD,CASCAS,GRAN CHIMU,131101,0
2020,42,Dengue,LA LIBERTAD,JEQUETEPEQUE,PACASMAYO,130703,0
2020,42,Dengue,LA LIBERTAD,PACASMAYO,PACASMAYO,130704,0
2020,42,Dengue,LA LIBERTAD,SAN JOSE,PACASMAYO,130705,0
2020,42,Dengue,LA LIBERTAD,MOCHE,TRUJILLO,130107,0
2020,42,Dengue,LA LIBERTAD,SALAVERRY,TRUJILLO,130109,0
2020,42,Dengue,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,130111,0
2020,42,Dengue,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0
2020,42,Dengue,LA LIBERTAD,VIRU,VIRU,131201,0
2020,42,Dengue,LA LIBERTAD,GUADALUPITO,VIRU,131203,0
2020,43,Dengue,LA LIBERTAD,SANTIAGO DE CAO,ASCOPE,130207,0
2020,43,Dengue,LA LIBERTAD,CHEPEN,CHEPEN,130401,0
2020,43,Dengue,LA LIBERTAD,PACANGA,CHEPEN,130402,0
2020,43,Dengue,LA LIBERTAD,PUEBLO NUEVO,CHEPEN,130403,0
2020,43,Dengue,LA LIBERTAD,CASCAS,GRAN CHIMU,131101,0
2020,43,Dengue,LA LIBERTAD,JEQUETEPEQUE,PACASMAYO,130703,0
2020,43,Dengue,LA LIBERTAD,PACASMAYO,PACASMAYO,130704,0
2020,43,Dengue,LA LIBERTAD,SAN JOSE,PACASMAYO,130705,0
2020,43,Dengue,LA LIBERTAD,MOCHE,TRUJILLO,130107,0
2020,43,Dengue,LA LIBERTAD,SALAVERRY,TRUJILLO,130109,0
2020,43,Dengue,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,130111,0
2020,43,Dengue,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0
2020,43,Dengue,LA LIBERTAD,VIRU,VIRU,131201,0
2020,43,Dengue,LA LIBERTAD,GUADALUPITO,VIRU,131203,0
2020,44,Dengue,LA LIBERTAD,SANTIAGO DE CAO,ASCOPE,130207,0
2020,44,Dengue,LA LIBERTAD,CHEPEN,CHEPEN,130401,0
2020,44,Dengue,LA LIBERTAD,PACANGA,CHEPEN,130402,0
2020,44,Dengue,LA LIBERTAD,PUEBLO NUEVO,CHEPEN,130403,0
2020,44,Dengue,LA LIBERTAD,CASCAS,GRAN CHIMU,131101,0
2020,44,Dengue,LA LIBERTAD,JEQUETEPEQUE,PACASMAYO,130703,0
2020,44,Dengue,LA LIBERTAD,PACASMAYO,PACASMAYO,130704,0
2020,44,Dengue,LA LIBERTAD,SAN JOSE,PACASMAYO,130705,0
2020,44,Dengue,LA LIBERTAD,MOCHE,TRUJILLO,130107,0
2020,44,Dengue,LA LIBERTAD,SALAVERRY,TRUJILLO,130109,0
2020,44,Dengue,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,130111,0
2020,44,Dengue,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0
2020,44,Dengue,LA LIBERTAD,VIRU,VIRU,131201,0
2020,44,Dengue,LA LIBERTAD,GUADALUPITO,VIRU,131203,0
2020,45,Dengue,LA LIBERTAD,SANTIAGO DE CAO,ASCOPE,130207,0
2020,45,Dengue,LA LIBERTAD,CHEPEN,CHEPEN,130401,0
2020,45,Dengue,LA LIBERTAD,PACANGA,CHEPEN,130402,0
2020,45,Dengue,LA LIBERTAD,PUEBLO NUEVO,CHEPEN,130403,0
2020,45,Dengue,LA LIBERTAD,CASCAS,GRAN CHIMU,131101,0
2020,45,Dengue,LA LIBERTAD,JEQUETEPEQUE,PACASMAYO,130703,0
2020,45,Dengue,LA LIBERTAD,PACASMAYO,PACASMAYO,130704,0
2020,45,Dengue,LA LIBERTAD,SAN JOSE,PACASMAYO,130705,0
2020,45,Dengue,LA LIBERTAD,MOCHE,TRUJILLO,130107,0
2020,45,Dengue,LA LIBERTAD,SALAVERRY,TRUJILLO,130109,0
2020,45,Dengue,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,130111,0
2020,45,Dengue,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0
2020,45,Dengue,LA LIBERTAD,VIRU,VIRU,131201,0
2020,45,Dengue,LA LIBERTAD,GUADALUPITO,VIRU,131203,0
2020,46,Dengue,LA LIBERTAD,SANTIAGO DE CAO,ASCOPE,130207,0
2020,46,Dengue,LA LIBERTAD,CHEPEN,CHEPEN,130401,0
2020,46,Dengue,LA LIBERTAD,PACANGA,CHEPEN,130402,0
2020,46,Dengue,LA LIBERTAD,PUEBLO NUEVO,CHEPEN,130403,0
2020,46,Dengue,LA LIBERTAD,CASCAS,GRAN CHIMU,131101,0
2020,46,Dengue,LA LIBERTAD,JEQUETEPEQUE,PACASMAYO,130703,0
2020,46,Dengue,LA LIBERTAD,SAN JOSE,PACASMAYO,130705,0
2020,46,Dengue,LA LIBERTAD,MOCHE,TRUJILLO,130107,0
2020,46,Dengue,LA LIBERTAD,SALAVERRY,TRUJILLO,130109,0
2020,46,Dengue,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,130111,0
2020,46,Dengue,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0
2020,46,Dengue,LA LIBERTAD,VIRU,VIRU,131201,0
2020,46,Dengue,LA LIBERTAD,GUADALUPITO,VIRU,131203,0
2020,47,Dengue,LA LIBERTAD,SANTIAGO DE CAO,ASCOPE,130207,0
2020,47,Dengue,LA LIBERTAD,CHEPEN,CHEPEN,130401,0
2020,47,Dengue,LA LIBERTAD,PACANGA,CHEPEN,130402,0
2020,47,Dengue,LA LIBERTAD,PUEBLO NUEVO,CHEPEN,130403,0
2020,47,Dengue,LA LIBERTAD,CASCAS,GRAN CHIMU,131101,0
2020,47,Dengue,LA LIBERTAD,JEQUETEPEQUE,PACASMAYO,130703,0
2020,47,Dengue,LA LIBERTAD,SAN JOSE,PACASMAYO,130705,0
2020,47,Dengue,LA LIBERTAD,MOCHE,TRUJILLO,130107,0
2020,47,Dengue,LA LIBERTAD,SALAVERRY,TRUJILLO,130109,0
2020,47,Dengue,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,130111,0
2020,47,Dengue,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0
2020,47,Dengue,LA LIBERTAD,VIRU,VIRU,131201,0
2020,47,Dengue,LA LIBERTAD,GUADALUPITO,VIRU,131203,0
2020,48,Dengue,LA LIBERTAD,SANTIAGO DE CAO,ASCOPE,130207,0
2020,48,Dengue,LA LIBERTAD,CHEPEN,CHEPEN,130401,0
2020,48,Dengue,LA LIBERTAD,PACANGA,CHEPEN,130402,0
2020,48,Dengue,LA LIBERTAD,PUEBLO NUEVO,CHEPEN,130403,0
2020,48,Dengue,LA LIBERTAD,CASCAS,GRAN CHIMU,131101,0
2020,48,Dengue,LA LIBERTAD,JEQUETEPEQUE,PACASMAYO,130703,0
2020,48,Dengue,LA LIBERTAD,SAN JOSE,PACASMAYO,130705,0
2020,48,Dengue,LA LIBERTAD,MOCHE,TRUJILLO,130107,0
2020,48,Dengue,LA LIBERTAD,SALAVERRY,TRUJILLO,130109,0
2020,48,Dengue,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,130111,0
2020,48,Dengue,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0
2020,48,Dengue,LA LIBERTAD,VIRU,VIRU,131201,0
2020,48,Dengue,LA LIBERTAD,GUADALUPITO,VIRU,131203,0
2020,49,Dengue,LA LIBERTAD,SANTIAGO DE CAO,ASCOPE,130207,0
2020,49,Dengue,LA LIBERTAD,CHEPEN,CHEPEN,130401,0
2020,49,Dengue,LA LIBERTAD,PACANGA,CHEPEN,130402,0
2020,49,Dengue,LA LIBERTAD,PUEBLO NUEVO,CHEPEN,130403,0
2020,49,Dengue,LA LIBERTAD,CASCAS,GRAN CHIMU,131101,0
2020,49,Dengue,LA LIBERTAD,JEQUETEPEQUE,PACASMAYO,130703,0
2020,49,Dengue,LA LIBERTAD,SAN JOSE,PACASMAYO,130705,0
2020,49,Dengue,LA LIBERTAD,MOCHE,TRUJILLO,130107,0
2020,49,Dengue,LA LIBERTAD,SALAVERRY,TRUJILLO,130109,0
2020,49,Dengue,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,130111,0
2020,49,Dengue,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0
2020,49,Dengue,LA LIBERTAD,VIRU,VIRU,131201,0
2020,49,Dengue,LA LIBERTAD,GUADALUPITO,VIRU,131203,0
2020,50,Dengue,LA LIBERTAD,SANTIAGO DE CAO,ASCOPE,130207,0
2020,50,Dengue,LA LIBERTAD,CHEPEN,CHEPEN,130401,0
2020,50,Dengue,LA LIBERTAD,PACANGA,CHEPEN,130402,0
2020,50,Dengue,LA LIBERTAD,PUEBLO NUEVO,CHEPEN,130403,0
2020,50,Dengue,LA LIBERTAD,CASCAS,GRAN CHIMU,131101,0
2020,50,Dengue,LA LIBERTAD,JEQUETEPEQUE,PACASMAYO,130703,0
2020,50,Dengue,LA LIBERTAD,SAN JOSE,PACASMAYO,130705,0
2020,50,Dengue,LA LIBERTAD,MOCHE,TRUJILLO,130107,0
2020,50,Dengue,LA LIBERTAD,SALAVERRY,TRUJILLO,130109,0
2020,50,Dengue,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,130111,0
2020,50,Dengue,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0
2020,50,Dengue,LA LIBERTAD,VIRU,VIRU,131201,0
2020,50,Dengue,LA LIBERTAD,GUADALUPITO,VIRU,131203,0
2020,51,Dengue,LA LIBERTAD,SANTIAGO DE CAO,ASCOPE,130207,0
2020,51,Dengue,LA LIBERTAD,CHEPEN,CHEPEN,130401,0
2020,51,Dengue,LA LIBERTAD,PACANGA,CHEPEN,130402,0
2020,51,Dengue,LA LIBERTAD,PUEBLO NUEVO,CHEPEN,130403,0
2020,51,Dengue,LA LIBERTAD,CASCAS,GRAN CHIMU,131101,0
2020,51,Dengue,LA LIBERTAD,JEQUETEPEQUE,PACASMAYO,130703,0
2020,51,Dengue,LA LIBERTAD,SAN JOSE,PACASMAYO,130705,0
2020,51,Dengue,LA LIBERTAD,MOCHE,TRUJILLO,130107,0
2020,51,Dengue,LA LIBERTAD,SALAVERRY,TRUJILLO,130109,0
2020,51,Dengue,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,130111,0
2020,51,Dengue,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0
2020,51,Dengue,LA LIBERTAD,VIRU,VIRU,131201,0
2020,51,Dengue,LA LIBERTAD,GUADALUPITO,VIRU,131203,0
2020,52,Dengue,LA LIBERTAD,SANTIAGO DE CAO,ASCOPE,130207,0
2020,52,Dengue,LA LIBERTAD,CHEPEN,CHEPEN,130401,0
2020,52,Dengue,LA LIBERTAD,PACANGA,CHEPEN,130402,0
2020,52,Dengue,LA LIBERTAD,PUEBLO NUEVO,CHEPEN,130403,0
2020,52,Dengue,LA LIBERTAD,CASCAS,GRAN CHIMU,131101,0
2020,52,Dengue,LA LIBERTAD,JEQUETEPEQUE,PACASMAYO,130703,0
2020,52,Dengue,LA LIBERTAD,SAN JOSE,PACASMAYO,130705,0
2020,52,Dengue,LA LIBERTAD,MOCHE,TRUJILLO,130107,0
2020,52,Dengue,LA LIBERTAD,SALAVERRY,TRUJILLO,130109,0
2020,52,Dengue,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,130111,0
2020,52,Dengue,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0
2020,52,Dengue,LA LIBERTAD,VIRU,VIRU,131201,0
2020,52,Dengue,LA LIBERTAD,GUADALUPITO,VIRU,131203,0
2020,53,Dengue,LA LIBERTAD,SANTIAGO DE CAO,ASCOPE,130207,0
2020,53,Dengue,LA LIBERTAD,CHEPEN,CHEPEN,130401,0
2020,53,Dengue,LA LIBERTAD,PACANGA,CHEPEN,130402,0
2020,53,Dengue,LA LIBERTAD,PUEBLO NUEVO,CHEPEN,130403,0
2020,53,Dengue,LA LIBERTAD,CASCAS,GRAN CHIMU,131101,0
2020,53,Dengue,LA LIBERTAD,JEQUETEPEQUE,PACASMAYO,130703,0
2020,53,Dengue,LA LIBERTAD,SAN JOSE,PACASMAYO,130705,0
2020,53,Dengue,LA LIBERTAD,MOCHE,TRUJILLO,130107,0
2020,53,Dengue,LA LIBERTAD,SALAVERRY,TRUJILLO,130109,0
2020,53,Dengue,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,130111,0
2020,53,Dengue,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0
2020,53,Dengue,LA LIBERTAD,VIRU,VIRU,131201,0
2020,53,Dengue,LA LIBERTAD,GUADALUPITO,VIRU,131203,0
2020,1,Dengue,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,0
2020,1,Dengue,LAMBAYEQUE,CHONGOYAPE,CHICLAYO,140102,0
2020,1,Dengue,LAMBAYEQUE,JOSE LEONARDO ORTIZ,CHICLAYO,140105,0
2020,1,Dengue,LAMBAYEQUE,LA VICTORIA,CHICLAYO,140106,0
2020,1,Dengue,LAMBAYEQUE,LAGUNAS,CHICLAYO,140107,0
2020,1,Dengue,LAMBAYEQUE,MONSEFU,CHICLAYO,140108,0
2020,1,Dengue,LAMBAYEQUE,OYOTUN,CHICLAYO,140110,0
2020,1,Dengue,LAMBAYEQUE,PICSI,CHICLAYO,140111,0
2020,1,Dengue,LAMBAYEQUE,PIMENTEL,CHICLAYO,140112,0
2020,1,Dengue,LAMBAYEQUE,REQUE,CHICLAYO,140113,0
2020,1,Dengue,LAMBAYEQUE,SAÑA,CHICLAYO,140115,0
2020,1,Dengue,LAMBAYEQUE,CAYALTI,CHICLAYO,140116,0
2020,1,Dengue,LAMBAYEQUE,PATAPO,CHICLAYO,140117,0
2020,1,Dengue,LAMBAYEQUE,POMALCA,CHICLAYO,140118,0
2020,1,Dengue,LAMBAYEQUE,PUCALA,CHICLAYO,140119,0
2020,1,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2020,1,Dengue,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,140201,0
2020,1,Dengue,LAMBAYEQUE,MANUEL ANTONIO MESONES MURO,FERREÑAFE,140204,0
2020,1,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2020,1,Dengue,LAMBAYEQUE,PUEBLO NUEVO,FERREÑAFE,140206,0
2020,1,Dengue,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,0
2020,1,Dengue,LAMBAYEQUE,CHOCHOPE,LAMBAYEQUE,140302,0
2020,1,Dengue,LAMBAYEQUE,ILLIMO,LAMBAYEQUE,140303,0
2020,1,Dengue,LAMBAYEQUE,JAYANCA,LAMBAYEQUE,140304,0
2020,1,Dengue,LAMBAYEQUE,MOCHUMI,LAMBAYEQUE,140305,0
2020,1,Dengue,LAMBAYEQUE,MORROPE,LAMBAYEQUE,140306,0
2020,1,Dengue,LAMBAYEQUE,MOTUPE,LAMBAYEQUE,140307,0
2020,1,Dengue,LAMBAYEQUE,OLMOS,LAMBAYEQUE,140308,0
2020,1,Dengue,LAMBAYEQUE,PACORA,LAMBAYEQUE,140309,0
2020,1,Dengue,LAMBAYEQUE,SALAS,LAMBAYEQUE,140310,0
2020,1,Dengue,LAMBAYEQUE,SAN JOSE,LAMBAYEQUE,140311,0
2020,1,Dengue,LAMBAYEQUE,TUCUME,LAMBAYEQUE,140312,0
2020,2,Dengue,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,0
2020,2,Dengue,LAMBAYEQUE,CHONGOYAPE,CHICLAYO,140102,0
2020,2,Dengue,LAMBAYEQUE,JOSE LEONARDO ORTIZ,CHICLAYO,140105,0
2020,2,Dengue,LAMBAYEQUE,LA VICTORIA,CHICLAYO,140106,0
2020,2,Dengue,LAMBAYEQUE,LAGUNAS,CHICLAYO,140107,0
2020,2,Dengue,LAMBAYEQUE,MONSEFU,CHICLAYO,140108,0
2020,2,Dengue,LAMBAYEQUE,OYOTUN,CHICLAYO,140110,0
2020,2,Dengue,LAMBAYEQUE,PICSI,CHICLAYO,140111,0
2020,2,Dengue,LAMBAYEQUE,PIMENTEL,CHICLAYO,140112,0
2020,2,Dengue,LAMBAYEQUE,REQUE,CHICLAYO,140113,0
2020,2,Dengue,LAMBAYEQUE,SAÑA,CHICLAYO,140115,0
2020,2,Dengue,LAMBAYEQUE,CAYALTI,CHICLAYO,140116,0
2020,2,Dengue,LAMBAYEQUE,PATAPO,CHICLAYO,140117,0
2017,27,Dengue,UCAYALI,RAYMONDI,ATALAYA,250201,0
2017,28,Dengue,UCAYALI,SEPAHUA,ATALAYA,250202,0
2017,28,Dengue,UCAYALI,CURIMANA,PADRE ABAD,250303,0
2017,29,Dengue,UCAYALI,SEPAHUA,ATALAYA,250202,0
2017,29,Dengue,UCAYALI,CURIMANA,PADRE ABAD,250303,0
2017,29,Dengue,UCAYALI,RAYMONDI,ATALAYA,250201,0
2017,30,Dengue,UCAYALI,SEPAHUA,ATALAYA,250202,0
2017,30,Dengue,UCAYALI,CURIMANA,PADRE ABAD,250303,0
2017,31,Dengue,UCAYALI,CURIMANA,PADRE ABAD,250303,0
2017,31,Dengue,UCAYALI,RAYMONDI,ATALAYA,250201,0
2017,32,Dengue,UCAYALI,SEPAHUA,ATALAYA,250202,0
2017,32,Dengue,UCAYALI,CURIMANA,PADRE ABAD,250303,0
2017,32,Dengue,UCAYALI,RAYMONDI,ATALAYA,250201,0
2017,33,Dengue,UCAYALI,SEPAHUA,ATALAYA,250202,0
