AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209,P210,P211A,P211D,P212,P213,P214,P215,P216,P217,T211,OCUPAC_R3,OCUPAC_R4,RAMA_R3,RAMA_R4,CODTAREA,CODTIEMPO,TICUEST01,FACPOB07,NCONGLOME,SUB_CONGLOME
2023,06,019330,003,11,03,200601,1,2,20210193300031103,3,1,3,1,2, ,1,3, , , , , ,3,3,0,3,0, , , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,003,11,04,200601,1,2,20220193300031104,3,1,3,1,2, ,1,1, , , , , ,0,4,0,4,0, , , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,003,11,05,200601,1,2,20200193300031101,6,0,1,1,2, ,2,73, ,3, , , ,5,5,5,5,0, , , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,016,11,01,200601,1,2,20200193300161102,1,1,1,1,2, ,2,71, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,016,11,02,200601,1,2,20200193300161103,3,1,3,1,2, ,1,37, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,016,11,03,200601,1,2,20200193300161104,3,1,3,1,2, ,1,30, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,016,11,04,200601,1,2,20220193300161104,5,0,1,1,2, ,1,19, ,6, , , ,4,4,4,4,0, , , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,025,11,01,200601,1,2,20200193300251101,1,1,1,1,2, ,1,59, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,025,11,02,200601,1,2,20200193300251102,2,1,2,1,2, ,2,45, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,025,11,03,200601,1,2,20220193300251103,3,1,3,1,2, ,1,26, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,025,11,04,200601,1,2,20200193300251103,3,1,3,1,2, ,2,20, ,6, , , ,4,4,4,4,0, , , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,025,11,05,200601,1,2,20200193300251104,3,1,3,1,2, ,1,18, ,6, , , ,5,5,5,5,0, , , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,065,11,01,200601,1,2,20200193300651101,1,0,1,1,2, ,1,73, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,065,11,02,200601,1,2,20200193300651102,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,065,11,03,200601,1,2,20200193300651103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,071,11,01,200601,1,2,20200193300711101,1,0,1,1,2, ,1,55, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,071,11,02,200601,1,2,20200193300711106,3,1,1,1,2, ,1,27, ,1, , , ,2,2,2,6,0, , , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,071,11,03,200601,1,2,20230193300711103,4,1,2,1,2, ,2,27, ,1, , , ,3,3,3, ,1, , , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,071,11,04,200601,1,2,20230193300711104,5,1,3,1,2, ,2,1, , , , , ,0,4,0, ,1, , , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,071,11,05,200601,1,2,20230193300711105,10,0,1,2, ,2,2,10, , ,2,9, ,0,0,0, , , ,9, , , , , , ,2,372.755279541016,00926,00
2023,06,019330,071,11,06,200601,1,2,20200193300711102,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,071,11,07,200601,1,2,20200193300711103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,071,11,08,200601,1,2,20200193300711104,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,071,11,09,200601,1,2,20200193300711105,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,150,11,01,200601,1,2,20200193301501101,1,1,1,1,2, ,1,64, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,150,11,02,200601,1,2,20200193301501102,2,1,2,1,2, ,2,55, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,150,11,03,200601,1,2,20200193301501104,3,2,1,1,2, ,2,28, ,5, , , ,3,3,3,4,0, , , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,150,11,04,200601,1,2,20200193301501105,5,2,3,1,2, ,1,8, , ,2,9, ,4,4,0,5,0, ,9, , , , , , ,2,372.755279541016,00926,00
2023,06,019330,150,11,05,200601,1,2,20200193301501106,5,2,3,1,2, ,1,4, , , , , ,5,5,0,6,0, , , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,150,11,06,200601,1,2,20210193301501107,5,2,3,1,2, ,2,2, , , , , ,0,6,0,7,0, , , , , , , , ,2,372.755279541016,00926,00
2023,06,019330,150,11,07,200601,1,2,20200193301501103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,372.755279541016,00926,00
2023,09,019331,001,11,01,200703,1,5,20200193310011102,1,1,1,1,2, ,2,51, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,154.255340576172,00514,00
2023,09,019331,001,11,02,200703,1,5,20200193310011103,3,1,3,1,2, ,2,21, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,154.255340576172,00514,00
2023,09,019331,001,11,03,200703,1,5,20200193310011104,3,1,3,1,2, ,1,17, ,6,2,9, ,3,3,3,3,0, ,9, , , , , , ,2,154.255340576172,00514,00
2023,09,019331,001,11,04,200703,1,5,20220193310011104,6,0,1,1,2, ,2,74, ,5, , , ,4,4,4,4,0, , , , , , , , ,2,154.255340576172,00514,00
2023,09,019331,019,11,01,200703,1,5,20200193310191101,1,1,1,1,2, ,1,45, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,154.255340576172,00514,00
2023,09,019331,019,11,02,200703,1,5,20200193310191102,2,1,2,1,2, ,2,39, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,154.255340576172,00514,00
2023,09,019331,019,11,03,200703,1,5,20200193310191104,3,1,3,1,2, ,1,14, ,6,2,9, ,3,3,3,4,0, ,9, , , , , , ,2,154.255340576172,00514,00
2023,09,019331,019,11,04,200703,1,5,20200193310191105,3,1,3,1,2, ,1,10, , ,2,9, ,4,4,0,5,0, ,9, , , , , , ,2,154.255340576172,00514,00
2023,09,019331,019,11,05,200703,1,5,20200193310191103,3,2,1,1,2, ,1,21, ,1, , , ,5,5,5,3,0, , , , , , , , ,2,154.255340576172,00514,00
2023,09,019331,019,11,06,200703,1,5,20230193310191106,4,2,2,1,2, ,2,20, ,1, , , ,6,6,6, ,1, , , , , , , , ,2,154.255340576172,00514,00
2023,09,019331,036,11,01,200703,1,5,20200193310361101,1,0,1,1,2, ,2,48, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,154.255340576172,00514,00
2023,09,019331,036,11,02,200703,1,5,20210193310361107,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,154.255340576172,00514,00
2023,09,019331,036,11,03,200703,1,5,20210193310361108,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,154.255340576172,00514,00
2023,09,019331,036,11,04,200703,1,5,20210193310361109,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,154.255340576172,00514,00
2023,09,019331,036,11,05,200703,1,5,20210193310361102,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,154.255340576172,00514,00
2023,09,019331,036,11,06,200703,1,5,20220193310361106,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,154.255340576172,00514,00
2023,09,019331,036,11,07,200703,1,5,20220193310361107,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,154.255340576172,00514,00
2023,09,019331,040,11,01,200703,1,5,20200193310401101,1,1,1,1,2, ,1,47, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,154.255340576172,00514,00
2023,09,019331,040,11,02,200703,1,5,20200193310401102,3,1,3,1,2, ,2,13, ,6,2,9, ,2,2,0,2,0, ,9, , , , , , ,2,154.255340576172,00514,00
2023,09,019331,045,11,01,200703,1,5,20200193310451101,1,1,1,1,2, ,1,55, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,154.255340576172,00514,00
2023,09,019331,045,11,02,200703,1,5,20200193310451102,2,1,2,1,2, ,2,52, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,154.255340576172,00514,00
2023,09,019331,045,11,03,200703,1,5,20200193310451103,3,1,3,1,2, ,2,25, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,154.255340576172,00514,00
2023,09,019331,045,11,04,200703,1,5,20200193310451104,3,1,3,1,2, ,2,22, ,6, , , ,4,4,4,4,0, , , , , , , , ,2,154.255340576172,00514,00
2023,09,019331,060,11,01,200703,1,5,20200193310601101,1,1,1,1,2, ,2,33, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,154.255340576172,00514,00
2023,09,019331,060,11,02,200703,1,5,20200193310601102,3,1,3,1,2, ,1,13, ,6,2,9, ,2,2,0,2,0, ,9, , , , , , ,2,154.255340576172,00514,00
2023,09,019331,060,11,03,200703,1,5,20200193310601103,3,1,3,1,2, ,1,7, , ,2,9, ,3,3,0,3,0, ,9, , , , , , ,2,154.255340576172,00514,00
2023,10,019332,009,11,01,200605,1,4,20200193320091101,1,1,1,1,2, ,1,55, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,171.96875,01086,00
2023,10,019332,009,11,02,200605,1,4,20200193320091102,2,1,2,1,2, ,2,49, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,171.96875,01086,00
2023,10,019332,009,11,03,200605,1,4,20200193320091103,3,1,3,1,2, ,1,22, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,171.96875,01086,00
2023,10,019332,009,11,04,200605,1,4,20200193320091104,3,1,3,1,2, ,1,10, , ,2,9, ,4,4,0,4,0, ,9, , , , , , ,2,171.96875,01086,00
2023,10,019332,026,11,01,200605,1,4,20200193320261101,1,1,1,1,2, ,2,26, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,171.96875,01086,00
2023,10,019332,026,11,02,200605,1,4,20200193320261102,2,1,2,1,2, ,1,36, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,171.96875,01086,00
2023,10,019332,026,11,03,200605,1,4,20200193320261103,3,1,3,1,2, ,2,7, , ,2,9, ,3,3,0,3,0, ,9, , , , , , ,2,171.96875,01086,00
2023,10,019332,026,11,04,200605,1,4,20200193320261104,7,0,1,1,2, ,1,26, ,6, , , ,4,4,4,4,0, , , , , , , , ,2,171.96875,01086,00
2023,10,019332,026,11,05,200605,1,4,20230193320261105,11,0,1,1,2, ,2,22, ,6, , , ,5,5,5, ,1, , , , , , , , ,2,171.96875,01086,00
2023,10,019332,026,11,06,200605,1,4,20200193320261105,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,171.96875,01086,00
2023,10,019332,061,11,01,200605,1,4,20200193320611101,1,1,1,1,2, ,1,58, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,171.96875,01086,00
2023,10,019332,061,11,02,200605,1,4,20200193320611102,2,1,2,1,2, ,2,58, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,171.96875,01086,00
2023,10,019332,061,11,03,200605,1,4,20200193320611103,3,1,3,1,2, ,2,18, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,171.96875,01086,00
2023,10,019332,061,11,04,200605,1,4,20220193320611105,3,2,1,1,1, ,2,28, ,5, , , ,4,4,4,5,0, , , , , , , , ,2,171.96875,01086,00
2023,10,019332,061,11,05,200605,1,4,20200193320611105,5,2,3,1,2, ,1,6, , ,2,9, ,5,5,0,4,0, ,9, , , , , , ,2,171.96875,01086,00
2023,10,019332,078,11,01,200605,1,4,20200193320781101,1,0,1,1,2, ,2,68, ,6, , , ,1,1,1,1,0, , , , , , , , ,2,171.96875,01086,00
2023,10,019332,096,11,01,200605,1,4,20200193320961101,1,1,1,1,2, ,2,50, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,171.96875,01086,00
2023,10,019332,096,11,02,200605,1,4,20220193320961102,2,1,2,1,2, ,1,40, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,171.96875,01086,00
2023,10,019332,096,11,03,200605,1,4,20200193320961102,3,1,3,1,2, ,1,31, ,6, , , ,3,3,3,4,0, , , , , , , , ,2,171.96875,01086,00
2023,10,019332,096,11,04,200605,1,4,20200193320961103,3,1,3,1,2, ,2,15, ,6,2,9, ,4,4,4,3,0, ,9, , , , , , ,2,171.96875,01086,00
2023,10,019332,113,11,01,200605,1,4,20200193321131201,1,1,1,1,2, ,1,60, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,171.96875,01086,00
2023,10,019332,113,11,02,200605,1,4,20200193321131202,2,1,2,1,2, ,2,57, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,171.96875,01086,00
2023,10,019332,113,11,03,200605,1,4,20210193321131109,5,0,1,1,2, ,2,13, ,6,2,9, ,3,3,0,3,0, ,9, , , , , , ,2,171.96875,01086,00
2023,10,019332,113,11,04,200605,1,4,20210193321131110,5,0,1,1,2, ,1,11, , ,2,9, ,4,4,0,4,0, ,9, , , , , , ,2,171.96875,01086,00
2023,10,019332,113,11,05,200605,1,4,20220193321131105,5,0,1,1,2, ,1,1, , , , , ,0,5,0,5,0, , , , , , , , ,2,171.96875,01086,00
2023,10,019332,113,11,06,200605,1,4,20200193321132201,3,2,1,1,2, ,1,32, ,2, , , ,6,6,6,6,0, , , , , , , , ,2,171.96875,01086,00
2023,10,019332,113,11,07,200605,1,4,20200193321132202,4,2,2,1,2, ,2,31, ,2, , , ,7,7,7,7,0, , , , , , , , ,2,171.96875,01086,00
2023,10,019332,113,11,08,200605,1,4,20200193321132203,5,2,3,1,2, ,1,6, , ,2,9, ,8,8,0,8,0, ,9, , , , , , ,2,171.96875,01086,00
2023,10,019332,113,11,09,200605,1,4,20200193321131203,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,171.96875,01086,00
2023,10,019332,113,11,10,200605,1,4,20200193321131204,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,171.96875,01086,00
2023,10,019332,113,11,11,200605,1,4,20210193321131108,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,171.96875,01086,00
2023,01,019333,019,11,01,200110,1,4,20210193330191101,1,1,1,1,2, ,2,40, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,185.856246948242,01758,00
2023,01,019333,019,11,02,200110,1,4,20210193330191103,3,1,3,1,2, ,2,20, ,6, , , ,2,2,2,3,0, , , , , , , , ,2,185.856246948242,01758,00
2023,01,019333,019,11,03,200110,1,4,20210193330191104,3,1,3,1,2, ,1,18, ,6, , , ,3,3,3,4,0, , , , , , , , ,2,185.856246948242,01758,00
2023,01,019333,019,11,04,200110,1,4,20210193330191105,3,1,3,1,2, ,1,13, ,6,2,10, ,4,4,0,5,0, ,11, , , , , , ,2,185.856246948242,01758,00
2023,01,019333,019,11,05,200110,1,4,20210193330191106,3,1,3,1,2, ,1,9, , ,1, ,2,5,5,0,6,0, , ,922,9535,5259,4799,1,1,2,185.856246948242,01758,00
2023,01,019333,019,11,06,200110,1,4,20210193330191107,3,1,3,1,2, ,2,6, , ,2,10, ,6,6,0,7,0, ,11, , , , , , ,2,185.856246948242,01758,00
2023,01,019333,031,11,01,200110,1,4,20200193330311101,1,1,1,1,2, ,1,62, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,185.856246948242,01758,00
2023,01,019333,031,11,02,200110,1,4,20200193330311102,2,1,2,1,2, ,2,57, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,185.856246948242,01758,00
2023,01,019333,031,11,03,200110,1,4,20200193330311104,3,1,3,1,2, ,2,25, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,185.856246948242,01758,00
2023,01,019333,040,11,01,200110,1,4,20200193330401101,1,1,1,1,2, ,1,50, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,185.856246948242,01758,00
2023,01,019333,040,11,02,200110,1,4,20200193330401102,2,1,2,1,2, ,2,43, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,185.856246948242,01758,00
2023,01,019333,040,11,03,200110,1,4,20200193330401103,3,1,3,1,2, ,2,24, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,185.856246948242,01758,00
2023,01,019333,040,11,04,200110,1,4,20200193330401104,3,1,3,1,2, ,1,21, ,6, , , ,4,4,4,4,0, , , , , , , , ,2,185.856246948242,01758,00
2023,01,019333,040,11,05,200110,1,4,20200193330401105,3,1,3,1,2, ,2,17, ,6,2,8, ,5,5,5,5,0, ,8, , , , , , ,2,185.856246948242,01758,00
2023,01,019333,072,11,01,200110,1,4,20200193330721101,1,1,1,1,2, ,1,64, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,185.856246948242,01758,00
2023,01,019333,072,11,02,200110,1,4,20200193330721102,2,1,2,1,2, ,2,65, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,185.856246948242,01758,00
2023,01,019333,072,11,03,200110,1,4,20200193330721103,3,1,3,1,2, ,1,35, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,185.856246948242,01758,00
2023,01,019333,072,11,04,200110,1,4,20200193330721104,3,1,3,1,2, ,2,24, ,6, , , ,4,4,4,4,0, , , , , , , , ,2,185.856246948242,01758,00
2023,01,019333,072,11,05,200110,1,4,20210193330721105,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,185.856246948242,01758,00
2023,01,019333,072,11,06,200110,1,4,20210193330721106,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,185.856246948242,01758,00
2023,01,019333,122,11,01,200110,1,4,20200193331221101,1,1,1,1,2, ,2,32, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,185.856246948242,01758,00
2023,01,019333,122,11,02,200110,1,4,20200193331221102,3,1,3,1,2, ,1,11, , ,2,9, ,2,2,0,3,0, ,9, , , , , , ,2,185.856246948242,01758,00
2023,01,019333,122,11,03,200110,1,4,20200193331221103,3,1,3,1,2, ,2,8, , ,2,9, ,3,3,0,4,0, ,9, , , , , , ,2,185.856246948242,01758,00
2023,01,019333,122,11,04,200110,1,4,20200193331221104,3,1,3,1,2, ,1,3, , , , , ,4,4,0,5,0, , , , , , , , ,2,185.856246948242,01758,00
2023,06,019334,002,11,01,200401,1,3,20230193340021101,1,1,1,1,2, ,1,35, ,2, , , ,1,1,1, , , , , , , , , , ,2,479.643188476563,02521,01
2023,06,019334,002,11,02,200401,1,3,20230193340021102,2,1,2,1,2, ,2,35, ,2, , , ,2,2,2, , , , , , , , , , ,2,479.643188476563,02521,01
2023,06,019334,002,11,03,200401,1,3,20230193340021103,3,1,3,1,2, ,1,6, , ,2,9, ,3,3,0, , , ,9, , , , , , ,2,479.643188476563,02521,01
2023,06,019334,002,11,04,200401,1,3,20230193340021104,3,1,3,1,2, ,2,3, , , , , ,4,4,0, , , , , , , , , , ,2,479.643188476563,02521,01
2023,06,019334,036,11,01,200401,1,3,20230193340361101,1,0,1,1,2, ,1,35, ,6, , , ,1,1,1, , , , , , , , , , ,2,479.643188476563,02521,01
2023,06,019334,052,11,01,200401,1,3,20230193340521101,1,1,1,1,2, ,1,60, ,2, , , ,1,1,1, , , , , , , , , , ,2,479.643188476563,02521,01
2023,06,019334,052,11,02,200401,1,3,20230193340521102,2,1,2,1,2, ,2,54, ,2, , , ,2,2,2, , , , , , , , , , ,2,479.643188476563,02521,01
2023,06,019334,052,11,03,200401,1,3,20230193340521103,3,1,3,1,2, ,1,14, ,6,2,9, ,3,3,3, , , ,9, , , , , , ,2,479.643188476563,02521,01
2023,06,019334,087,11,01,200401,1,3,20230193340871101,1,1,1,1,2, ,1,38, ,1, , , ,1,1,1, , , , , , , , , , ,2,479.643188476563,02521,01
2023,06,019334,087,11,02,200401,1,3,20230193340871102,2,1,2,1,2, ,2,36, ,1, , , ,2,2,2, , , , , , , , , , ,2,479.643188476563,02521,01
2023,06,019334,087,11,03,200401,1,3,20230193340871103,3,1,3,1,2, ,2,18, ,6, , , ,3,3,3, , , , , , , , , , ,2,479.643188476563,02521,01
2023,06,019334,087,11,04,200401,1,3,20230193340871104,3,1,3,1,2, ,1,12, ,6,2,9, ,4,4,0, , , ,9, , , , , , ,2,479.643188476563,02521,01
2023,06,019334,087,11,05,200401,1,3,20230193340871105,3,1,3,1,2, ,1,8, , ,2,9, ,5,5,0, , , ,9, , , , , , ,2,479.643188476563,02521,01
2023,06,019334,087,11,06,200401,1,3,20230193340871106,3,1,3,1,2, ,2,2, , , , , ,0,6,0, , , , , , , , , , ,2,479.643188476563,02521,01
2023,06,019334,087,11,07,200401,1,3,20230193340871107,6,0,1,1,2, ,2,59, ,3, , , ,7,7,7, , , , , , , , , , ,2,479.643188476563,02521,01
2023,06,019334,104,11,01,200401,1,3,20230193341041101,1,1,1,1,2, ,2,44, ,5, , , ,1,1,1, , , , , , , , , , ,2,479.643188476563,02521,01
2023,06,019334,104,11,02,200401,1,3,20230193341041102,3,1,3,1,2, ,1,18, ,6, , , ,2,2,2, , , , , , , , , , ,2,479.643188476563,02521,01
2023,06,019334,104,11,03,200401,1,3,20230193341041103,3,1,3,1,2, ,1,2, , , , , ,0,3,0, , , , , , , , , , ,2,479.643188476563,02521,01
2023,06,019334,104,11,04,200401,1,3,20230193341041104,5,0,1,1,2, ,1,11, , ,2,9, ,4,4,0, , , ,9, , , , , , ,2,479.643188476563,02521,01
2023,06,019334,136,11,01,200401,1,3,20230193341361101,1,1,1,1,2, ,1,74, ,2, , , ,1,1,1, , , , , , , , , , ,2,479.643188476563,02521,01
2023,06,019334,136,11,02,200401,1,3,20230193341361102,2,1,2,1,2, ,2,64, ,2, , , ,2,2,2, , , , , , , , , , ,2,479.643188476563,02521,01
2023,06,019334,136,11,03,200401,1,3,20230193341361103,5,0,1,1,2, ,2,5, , ,2,9, ,3,3,0, , , ,9, , , , , , ,2,479.643188476563,02521,01
2023,03,019335,008,11,01,200701,1,3,20210193350081101,1,1,1,1,2, ,1,35, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,387.194702148438,00455,02
2023,03,019335,008,11,02,200701,1,3,20210193350081102,2,1,2,1,2, ,2,30, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,387.194702148438,00455,02
2023,03,019335,008,11,03,200701,1,3,20220193350081103,3,1,3,1,2, ,1,2, , , , , ,0,3,0,3,0, , , , , , , , ,2,387.194702148438,00455,02
2023,03,019335,026,11,01,200701,1,3,20210193350261101,1,1,1,1,2, ,2,35, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,387.194702148438,00455,02
2023,03,019335,026,11,02,200701,1,3,20210193350261102,3,1,3,1,2, ,2,18, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,387.194702148438,00455,02
2023,03,019335,026,11,03,200701,1,3,20210193350261103,6,0,1,1,2, ,1,69, ,3, , , ,3,3,3,3,0, , , , , , , , ,2,387.194702148438,00455,02
2023,03,019335,062,11,01,200701,1,3,20210193350621101,1,1,1,1,2, ,1,42, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,387.194702148438,00455,02
2023,03,019335,062,11,02,200701,1,3,20210193350621102,2,1,2,1,2, ,2,32, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,387.194702148438,00455,02
2023,03,019335,062,11,03,200701,1,3,20210193350621103,3,1,3,1,2, ,1,10, , ,2,8, ,3,3,0,3,0, ,8, , , , , , ,2,387.194702148438,00455,02
2023,03,019335,062,11,04,200701,1,3,20210193350621104,3,1,3,1,2, ,1,8, , ,2,8, ,4,4,0,4,0, ,8, , , , , , ,2,387.194702148438,00455,02
2023,03,019335,080,11,01,200701,1,3,20210193350801101,1,1,1,1,2, ,1,38, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,387.194702148438,00455,02
2023,03,019335,080,11,02,200701,1,3,20210193350801102,2,1,2,1,2, ,2,36, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,387.194702148438,00455,02
2023,03,019335,080,11,03,200701,1,3,20210193350801103,3,1,3,1,2, ,1,12, ,6,2,8, ,3,3,0,3,0, ,8, , , , , , ,2,387.194702148438,00455,02
2023,03,019335,080,11,04,200701,1,3,20210193350801104,3,1,3,1,2, ,2,2, , , , , ,0,4,0,4,0, , , , , , , , ,2,387.194702148438,00455,02
2023,03,019335,099,11,01,200701,1,3,20210193350991101,1,1,1,1,2, ,2,35, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,387.194702148438,00455,02
2023,03,019335,099,11,02,200701,1,3,20210193350991102,3,1,3,1,2, ,2,16, ,6,2,8, ,2,2,2,2,0, ,8, , , , , , ,2,387.194702148438,00455,02
2023,03,019335,099,11,03,200701,1,3,20210193350991103,3,1,3,1,2, ,2,12, ,6,2,8, ,3,3,0,3,0, ,8, , , , , , ,2,387.194702148438,00455,02
2023,03,019335,099,11,04,200701,1,3,20220193350991104,3,1,3,1,2, ,2,1, , , , , ,0,4,0,4,0, , , , , , , , ,2,387.194702148438,00455,02
2023,03,019335,117,11,01,200701,1,3,20230193351171101,1,1,1,1,2, ,2,28, ,5, , , ,1,1,1, ,1, , , , , , , , ,2,387.194702148438,00455,02
2023,03,019335,117,11,02,200701,1,3,20230193351171102,3,1,3,1,2, ,2,9, , ,2,10, ,2,2,0, ,1, ,11, , , , , , ,2,387.194702148438,00455,02
2023,03,019335,117,11,03,200701,1,3,20230193351171103,3,1,3,1,2, ,1,2, , , , , ,0,3,0, ,1, , , , , , , , ,2,387.194702148438,00455,02
2023,03,019335,117,11,04,200701,1,3,20230193351171104,11,2,1,1,2, ,2,18, ,5, , , ,4,4,4, ,1, , , , , , , , ,2,387.194702148438,00455,02
2023,03,019335,117,11,05,200701,1,3,20230193351171105,7,2,3,1,2, ,1,2, , , , , ,0,5,0, ,1, , , , , , , , ,2,387.194702148438,00455,02
2023,03,019336,006,11,01,200110,1,4,20200193360061101,1,1,1,1,2, ,1,55, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,471.130981445313,01791,00
2023,03,019336,006,11,02,200110,1,4,20200193360061102,2,1,2,1,2, ,2,51, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,471.130981445313,01791,00
2023,03,019336,006,11,03,200110,1,4,20200193360061103,3,1,3,1,2, ,2,25, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,471.130981445313,01791,00
2023,03,019336,006,11,04,200110,1,4,20200193360061104,3,1,3,1,2, ,2,15, ,6,2,10, ,4,4,4,4,0, ,11, , , , , , ,2,471.130981445313,01791,00
2023,03,019336,006,11,05,200110,1,4,20200193360061105,3,1,3,1,2, ,2,13, ,6,2,10, ,5,5,0,5,0, ,11, , , , , , ,2,471.130981445313,01791,00
2023,03,019336,006,11,06,200110,1,4,20200193360061106,3,1,3,1,2, ,2,10, , ,2,10, ,6,6,0,6,0, ,11, , , , , , ,2,471.130981445313,01791,00
2023,03,019336,022,11,01,200110,1,4,20200193360221101,1,1,1,1,2, ,1,35, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,471.130981445313,01791,00
2023,03,019336,022,11,02,200110,1,4,20200193360221102,2,1,2,1,2, ,2,33, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,471.130981445313,01791,00
