nlat_ie,nlong_ie
-8.097670000000001,-78.23135000000001
-8.08653,-78.23911
-8.016540000000001,-78.3357
-8.072229999999999,-78.2015
-8.03009,-78.19580000000001
-7.89417,-78.28715
-7.92099,-78.28310999999999
-8.002660000000001,-78.16452
-7.99954,-78.13167
-8.101000000000001,-78.20007
-8.00188,-78.30817
-8.012729999999999,-78.33188
-8.001289999999999,-78.30804000000001
-8.01407,-78.3293
-8.002179999999999,-78.30885000000001
-8.014010000000001,-78.33001
-14.6529,-72.572
-14.71,-73.5626
-7.95988,-78.33998
-8.118980000000001,-78.14104
-8.12073,-78.14344
-8.111269999999999,-78.1358
-8.148529999999999,-78.13451999999999
-8.147130000000001,-78.11503
-8.12257,-78.11937
-8.17285,-78.09310000000001
-8.021559999999999,-77.73032000000001
-8.021280000000001,-77.72989
-8.007630000000001,-77.73734
-7.99623,-77.70904
-8.01694,-77.7576
-8.018929999999999,-77.80604
-7.99558,-77.67956
-8.040900000000001,-77.71879
-13.2493,-74.0197
-7.98647,-77.68731
-8.043559999999999,-77.77451000000001
-8.02365,-77.75254
-7.99181,-77.71044000000001
-8.044449999999999,-77.82668
-7.98415,-77.72723000000001
-7.47954,-78.81757
-7.5484,-78.72176
-7.4824,-78.8186
-7.4828,-78.82616
-7.59414,-78.88814000000001
-7.48878,-78.82747999999999
-7.5314,-78.8064
-7.47751,-78.81677999999999
-7.5591,-78.66240999999999
-7.45489,-78.64825
-7.59124,-78.89485999999999
-7.50861,-78.77817
-7.58977,-78.868
-7.4661,-78.8109
-7.483,-78.8267
-7.57444,-78.83197
-7.4984,-78.6645
-7.4721,-78.72194
-7.41177,-78.77891
-7.45479,-78.64816
-7.48038,-78.81786
-7.4791,-78.8173
-7.48639,-78.82447000000001
-7.50437,-78.81899
-7.4689,-78.6437
-7.51064,-78.77775
-7.59397,-78.88807
-7.56663,-78.6818
-7.5731,-78.8129
-7.54847,-78.72183
-7.52616,-78.7955
-7.4766,-78.8438
-7.46594,-78.81076
-7.51437,-78.79541999999999
-7.42617,-78.77742000000001
-7.43669,-78.77979000000001
-7.42862,-78.75687000000001
-7.46755,-78.75178
-7.42383,-78.79089
-7.47628,-78.70147
-7.4713,-78.682
-7.58939,-78.86842
-7.55853,-78.66189
-7.5868,-78.85183000000001
-7.56889,-78.66649
-7.5904,-78.8947
-7.54937,-78.67468
-7.5803,-78.6922
-7.561,-78.72629999999999
-7.42893,-78.72942999999999
-7.47788,-78.82038
-7.57785,-78.69812
-7.54885,-78.81081
-7.59093,-78.88564
-7.47912,-78.8173
-7.56418,-78.80631
-7.5686,-78.6674
-7.56695,-78.68201000000001
-7.5734,-78.81310000000001
-7.47728,-78.82053000000001
-7.64064,-78.55186
-7.58164,-78.67458000000001
-7.55371,-78.5573
-7.64061,-78.5518
-7.64956,-78.51622
-7.63482,-78.58382
-7.67913,-78.54868
-7.66768,-78.57794
-7.68836,-78.50462
-7.63034,-78.53107
-7.60999,-78.52316999999999
-7.6001,-78.52491999999999
-7.56305,-78.64923
-7.58079,-78.67427000000001
-7.5538,-78.5574
-7.71968,-78.54859
-7.6802,-78.53198999999999
-7.60494,-78.60908000000001
-7.5465,-78.6212
-7.67152,-78.49243
-7.6836,-78.6028
-7.64646,-78.56937000000001
-7.617,-78.5789
-7.68232,-78.51260000000001
-7.6977,-78.57989999999999
-7.6655,-78.6216
-7.68197,-78.57774000000001
-7.63986,-78.55216
-7.68619,-78.55840999999999
-7.6977,-78.6245
-7.6052,-78.6893
-7.69407,-78.63218999999999
-7.69901,-78.62394999999999
-7.68135,-78.65889
-7.7249,-78.6326
-7.6702,-78.61790000000001
-7.76337,-78.66704
-7.752,-78.6369
-7.55753,-78.76262
-7.6055,-78.6889
-7.6459,-78.6461
-7.5777,-78.70829999999999
-7.744,-78.68899999999999
-7.55622,-78.78927
-7.6534,-78.688
-7.63406,-78.66171
-7.6987,-78.6262
-7.5947,-78.46550000000001
-7.5556,-78.5521
-7.56954,-78.53618
-7.61086,-78.42044
-7.5705,-78.43952
-7.55488,-78.52588
-7.54311,-78.44826
-7.55809,-78.4209
-7.54313,-78.42221000000001
-7.5939,-78.4671
-7.5549,-78.4422
-7.57079,-78.43974
-7.5621,-78.40142
-7.58786,-78.41802
-7.57014,-78.53668999999999
-7.5588,-78.54949999999999
-7.53011,-78.44952000000001
-7.61758,-78.4311
-7.58933,-78.50279
-7.56742,-78.37844
-7.57043,-78.39976
-7.61375,-78.3703
-7.55716,-78.52030999999999
-7.54742,-78.47615999999999
-7.63285,-78.4766
-7.61093,-78.42001
-7.5547,-78.54591000000001
-7.57226,-78.51276
-7.54337,-78.44764000000001
-7.58406,-78.51546
-7.5945,-78.4661
-14.1108,-73.1467
-8.4162,-78.84344
-8.4488,-78.8164
-8.414569999999999,-78.75069000000001
-8.4253,-78.7791
-8.46565,-78.86861
-8.4094,-78.8082
-14.20886,-73.13397000000001
-8.4682,-78.8462
-8.43131,-78.83262000000001
-8.413790000000001,-78.75171
-8.416539999999999,-78.75072
-8.356400000000001,-78.72020000000001
-8.3734,-78.65430000000001
-8.423500000000001,-78.78115
-8.42754,-78.83575999999999
-8.402900000000001,-78.89579999999999
-8.441229999999999,-78.80213999999999
-8.44797,-78.8184
-8.4679,-78.8476
-8.387700000000001,-78.7251
-8.40906,-78.80837
-8.420590000000001,-78.81067
-8.3796,-78.6795
-8.3733,-78.6382
-8.4663,-78.86839999999999
-8.27666,-78.73322
-8.49577,-78.84529999999999
-8.334899999999999,-78.626
-8.401300000000001,-78.7799
-8.294600000000001,-78.7556
-8.4413,-78.7634
-8.405139999999999,-78.82339
-8.43169,-78.79733
-8.370900000000001,-78.7016
-8.236649999999999,-78.67516999999999
-8.3995,-78.72880000000001
-8.415900000000001,-78.8579
-8.3743,-78.7286
-8.466290000000001,-78.86869
-8.44688,-78.73895
-8.412940000000001,-78.7529
-8.412929999999999,-78.75201
-8.41428,-78.75221999999999
-8.41428,-78.75221999999999
-8.41419,-78.75327
-8.414300000000001,-78.75336
-8.578810000000001,-78.69909
-8.47903,-78.63368
-8.542,-78.6802
-8.7462,-78.5228
-8.539759999999999,-78.67962
-8.427199999999999,-78.4593
-8.434900000000001,-78.4803
-8.48039,-78.63298
-8.4894,-78.61060000000001
-8.4986,-78.4987
-8.510389999999999,-78.65191
-8.485440000000001,-78.55002
-8.4778,-78.5844
-8.7464,-78.52209999999999
-8.579000000000001,-78.6994
-8.574350000000001,-78.71447000000001
-8.53837,-78.67376
-8.509600000000001,-78.6315
-8.9625,-78.63
-8.94979,-78.62371
-8.960699999999999,-78.63
-8.8401,-78.58839999999999
-8.934900000000001,-78.6341
-6.76084,-79.85545
-6.7642,-79.8279
-6.7787,-79.83459999999999
-6.77513,-79.85297
-6.78617,-79.86936
-6.76615,-79.85352
-6.77485,-79.84775999999999
-6.76673,-79.84062
-6.77507,-79.86076
-6.76708,-79.84975
-6.7721,-79.82974
-6.77779,-79.84875
-6.7707,-79.87114
-6.77648,-79.86572
-6.76317,-79.8506
-6.78089,-79.83269
-6.76844,-79.83222000000001
-6.7651,-79.86169
-6.76523,-79.84604
-6.78322,-79.83533
-6.7841,-79.84052
-6.7834,-79.8481
-6.75915,-79.85954
-6.77958,-79.86658
-6.77439,-79.85138999999999
-6.76423,-79.85514999999999
-6.77007,-79.83712
-6.77862,-79.86781999999999
-6.76731,-79.83222000000001
-6.77765,-79.83659
-6.77951,-79.84116
-6.77844,-79.84301000000001
-6.76347,-79.84465
-6.76585,-79.85663
-6.76661,-79.85937
-6.76989,-79.83103
-6.76582,-79.84587000000001
-10.18687,-76.75832
-16.35207,-71.56224
-6.78359,-79.83574
-6.77085,-79.83813000000001
-6.77209,-79.85221
-6.77065,-79.84687
-6.7768,-79.83741000000001
-6.78272,-79.83172999999999
-6.77101,-79.85279
-6.77155,-79.86827
-6.77219,-79.84822
-6.77918,-79.84684
-6.77517,-79.83092000000001
-6.7734,-79.85651
-6.76942,-79.87034
-6.76145,-79.8254
-6.76308,-79.85012
-6.76593,-79.8259
-6.77203,-79.80824
-6.76624,-79.82217
-6.78063,-79.8647
-6.76049,-79.85934
-6.76778,-79.87455
-6.76938,-79.86447
-6.77495,-79.84011
-6.76701,-79.82971999999999
-6.7715,-79.83866
-6.77347,-79.83181
-6.76672,-79.87497999999999
-6.7819,-79.8361
-6.77077,-79.84768
-6.76379,-79.83642999999999
-6.78125,-79.84247999999999
-6.77113,-79.85980000000001
-6.77412,-79.86948
-6.76613,-79.82268999999999
-6.77141,-79.86599
-9.84491,-75.90309999999999
-6.76614,-79.84208
-6.76905,-79.83877
-6.78619,-79.84403
-6.78824,-79.8473
-6.78525,-79.84645999999999
-6.7715,-79.83866
-6.7715,-79.83866
-6.7688,-79.84683
-6.7715,-79.83866
-6.7715,-79.83866
-6.7715,-79.83866
-6.77548,-79.82107000000001
-6.79179,-79.8781
-6.77644,-79.8374
-6.7715,-79.83866
-6.77826,-79.86399
-6.77999,-79.84095000000001
-6.76608,-79.87529000000001
-6.7715,-79.83866
-6.77057,-79.86144
-6.77296,-79.85823000000001
-6.76778,-79.82987
-6.77862,-79.86781999999999
-6.78491,-79.86371
-6.7715,-79.83866
-6.77988,-79.86582
-6.7715,-79.83866
-6.7715,-79.83866
-6.7715,-79.83866
-6.7678,-79.83487
-6.78402,-79.8381
-13.9509,-73.2492
-6.76931,-79.83076
-6.77999,-79.84095000000001
-6.87938,-79.92295
-6.70001,-79.91013
-6.78373,-79.84690999999999
-6.76048,-79.83486000000001
-6.78447,-79.83506
-6.76881,-79.8486
-6.77785,-79.8365
-6.77307,-79.84963
-6.77995,-79.86648
-6.76659,-79.82937
-6.83577,-79.93568999999999
-6.7715,-79.83866
-6.7715,-79.83866
-6.78078,-79.83579
-6.77298,-79.84798000000001
-6.7715,-79.83866
-6.7715,-79.83866
-6.7715,-79.83866
-6.76293,-79.85413
-6.77239,-79.82982
-6.77988,-79.83816
-6.76912,-79.84189000000001
-6.7715,-79.83866
-6.7715,-79.83866
-6.76167,-79.85448
-6.78094,-79.84390999999999
-6.7715,-79.83866
-6.7738,-79.86892
-6.7715,-79.83866
-6.7715,-79.83866
-6.7715,-79.83866
-6.77022,-79.85911
-6.7715,-79.83866
-6.77025,-79.84017
-6.77137,-79.86054
-6.76373,-79.84423
-6.7715,-79.83866
-6.76607,-79.86463000000001
-6.7715,-79.83866
-6.77058,-79.86991
-6.7715,-79.83866
-6.7715,-79.83866
-6.7767,-79.86078000000001
-6.7715,-79.83866
-6.76968,-79.82995
-6.77317,-79.84898
-6.78127,-79.83831000000001
-6.76886,-79.83304
-6.79727,-79.8845
-6.7715,-79.83866
-6.82521,-79.8152
-6.7718,-79.83243
-6.77069,-79.83289000000001
-6.77318,-79.83649
-6.7715,-79.83866
-6.76707,-79.84105
-6.79507,-79.84455
-6.75879,-79.86341
-6.77257,-79.86939
-6.77214,-79.83574
-6.76578,-79.84161
-6.79013,-79.86960000000001
-6.77435,-79.83708
-6.76863,-79.84408999999999
-6.77237,-79.86123000000001
-6.77267,-79.83696999999999
-6.77021,-79.78286
-6.7715,-79.83866
-6.7715,-79.83866
-6.77012,-79.83598000000001
-6.76709,-79.84094
-6.77688,-79.84049
-6.7715,-79.83866
-6.51319,-79.86154999999999
-6.7715,-79.83866
-6.7715,-79.83866
-6.7715,-79.83866
-6.7715,-79.83866
-6.77088,-79.83678
-6.7715,-79.83866
-6.7715,-79.83866
-6.83577,-79.93568999999999
-6.7715,-79.83866
-6.7715,-79.83866
-6.77198,-79.85207
-6.7715,-79.83866
-6.7715,-79.83866
-6.7715,-79.83866
-6.7715,-79.83866
-6.7715,-79.83866
-6.7715,-79.83866
-6.77937,-79.83156
-6.77781,-79.84345999999999
-6.77039,-79.83857
-6.76774,-79.83548999999999
-6.7715,-79.83866
-14.127,-73.1948
-6.77401,-79.84325
-6.76773,-79.84336
-6.77227,-79.83789
-6.76847,-79.84213
-6.7715,-79.83866
-6.7715,-79.83866
-6.77217,-79.84156
-16.3918,-71.54783999999999
-6.7715,-79.83866
-6.7715,-79.83866
-6.7715,-79.83866
-6.76605,-79.82637
-9.842879999999999,-76.25058
-16.43287,-71.50427999999999
-6.7715,-79.83866
-9.75262,-76.76808
-13.7272,-74.12398
-6.7715,-79.83866
-9.6571,-76.06556999999999
-6.7715,-79.83866
-6.76764,-79.83785
-6.77306,-79.83686
-6.7715,-79.83866
-6.7715,-79.83866
-6.77364,-79.83566
-6.77129,-79.85872000000001
-6.7715,-79.83866
-6.76971,-79.842
-6.77269,-79.86948
-6.76763,-79.84009
-6.7715,-79.83866
-13.1911,-74.2183
-6.7715,-79.83866
-6.7715,-79.83866
-16.33084,-71.56035
-6.6349,-79.39790000000001
-6.61935,-79.37202000000001
-6.6265,-79.4139
-6.6388,-79.39292
-6.63823,-79.39373000000001
-6.61901,-79.37184999999999
-6.59755,-79.38003
-6.63913,-79.41309
-6.745,-79.48
-6.69195,-79.46781
-6.63709,-79.3946
-6.61719,-79.40836
-6.65418,-79.35599000000001
-6.6603,-79.3702
-6.6353,-79.3933
-6.74746,-79.48045
-6.64959,-79.42231
-6.6893,-79.4693
-6.728,-79.459
-6.64355,-79.38511
-6.64134,-79.38941
-6.64355,-79.38511
-6.69414,-79.46905
-6.6611,-79.3702
-6.65945,-79.3703
-6.6987,-79.4306
-6.69365,-79.46831
-6.64355,-79.38511
-6.90639,-79.86824
-6.89372,-79.84425
-6.90712,-79.86002999999999
-6.91064,-79.86624
-6.90777,-79.86153
-6.9075,-79.85924
-6.9129,-79.8659
-6.90654,-79.86207
-6.9103,-79.86150000000001
-6.90754,-79.86145999999999
-6.90918,-79.86490000000001
-6.92488,-79.86624999999999
-6.92418,-79.86655
-6.92444,-79.86712
-6.9245,-79.86435
-6.92754,-79.86601
-6.75754,-79.83256
-6.75916,-79.8443
-6.76264,-79.8359
-6.75102,-79.83651999999999
-6.76154,-79.83101000000001
-6.75716,-79.82214
-6.75551,-79.8302
-6.7484,-79.84016
-6.75945,-79.83866999999999
-6.75885,-79.83744
-6.7366,-79.8486
-6.75778,-79.84457
-6.75895,-79.8301
-6.75121,-79.83695
-6.75183,-79.84222
-6.74994,-79.84831
-6.76233,-79.83551
-6.7594,-79.82804
-6.752,-79.8272
-6.75908,-79.84701
-6.75686,-79.82344000000001
-6.75891,-79.83855
-6.75194,-79.83127
-6.75241,-79.84958
-6.75041,-79.83915
-6.76267,-79.83483
-6.76202,-79.83548999999999
-6.75923,-79.83676
-6.75832,-79.83514
-6.76048,-79.83486000000001
-6.7548,-79.83599
-6.75212,-79.81832
-16.38075,-71.55365999999999
-6.7477,-79.84971
-6.75851,-79.84613
-6.75921,-79.83428000000001
-6.75888,-79.84444000000001
-6.75919,-79.84386000000001
-6.75605,-79.84058
-6.75175,-79.83725
-6.75257,-79.84671
-6.75853,-79.83620999999999
-6.76132,-79.8443
-6.76048,-79.83486000000001
-6.75425,-79.83708
-6.75842,-79.8342
-6.75772,-79.83450999999999
-6.76048,-79.83486000000001
-6.76048,-79.83486000000001
-6.75919,-79.83548
-6.75388,-79.83831000000001
-6.75252,-79.84161
-6.79296,-79.84444000000001
-6.80159,-79.8472
-6.80193,-79.83623
-6.81683,-79.85383
-6.83697,-79.82906
-6.82902,-79.87584
-6.79898,-79.83665000000001
-6.79845,-79.84784999999999
-6.7955,-79.83346
-6.79288,-79.84204
-6.80328,-79.83613
-6.80303,-79.83911999999999
-16.37674,-71.56041
-16.44807,-71.5365
-6.76581,-79.82912
-6.79507,-79.84455
-6.79966,-79.83707
-6.79507,-79.84455
-6.79507,-79.84455
-6.79507,-79.84455
-6.7942,-79.84381999999999
-6.79724,-79.83356000000001
-6.79507,-79.84455
-6.79989,-79.84249
-6.79447,-79.83327
-6.79723,-79.8409
-6.79507,-79.84455
-6.80014,-79.83701000000001
-6.79365,-79.84113000000001
-6.79507,-79.84455
-6.79507,-79.84455
-6.98987,-79.6208
-6.9793,-79.64960000000001
-7.03625,-79.69185
-6.9869,-79.6267
-7.0578,-79.7383
-7.0522,-79.71120000000001
-6.9938,-79.6641
-6.99297,-79.62266
-6.9804,-79.6493
-6.9879,-79.6292
-7.036,-79.6923
-6.87499,-79.87018999999999
-6.8407,-79.81059999999999
-6.88056,-79.87365
-6.8665,-79.857
-6.8315,-79.7919
-6.86265,-79.85033
-6.84977,-79.8353
-6.86656,-79.87182
-6.85188,-79.82696
-6.83316,-79.79866
-6.85481,-79.88836999999999
-6.88073,-79.87405
-6.86662,-79.87352
-6.84554,-79.86991
-6.87475,-79.87065
-6.87785,-79.87248
-6.8742,-79.87179999999999
-6.87998,-79.8652
-6.877,-79.86886
-6.87793,-79.86669999999999
-6.87788,-79.87188999999999
-6.87899,-79.87193000000001
-16.43882,-71.5581
-6.88112,-79.86951000000001
-6.83314,-79.79867
-6.8789,-79.88112
-6.87788,-79.87188999999999
-6.87832,-79.86857999999999
-6.77233,-79.83116
-6.87542,-79.3454
-6.87426,-79.34181
-6.8494,-79.35287
-6.88504,-79.39774
-6.87334,-79.34223
-6.89846,-79.45878
-6.86528,-79.40042
-6.87185,-79.33731
-6.84537,-79.30202
-6.8547,-79.3047
-6.85424,-79.30625999999999
-6.8519,-79.3049
-6.81285,-79.29255999999999
-6.816,-79.2208
-6.81122,-79.26372000000001
-6.8047,-79.2976
-6.8378,-79.3223
-6.8118,-79.25218
-6.84886,-79.30131
-6.8543,-79.30540000000001
-6.85507,-79.30732
-6.84561,-79.30242
-6.84507,-79.30253999999999
-6.7203,-79.7706
-6.7142,-79.8138
-9.09516,-77.32946
-6.72,-79.7709
-6.7126,-79.8152
-6.71546,-79.77227000000001
-6.71233,-79.81402
-6.70207,-79.76170999999999
-6.71693,-79.77312000000001
-6.834,-79.93470000000001
-6.8344,-79.9324
-6.8349,-79.93219999999999
-6.842,-79.93559999999999
-6.80553,-79.89637
-6.8343,-79.92807999999999
-6.81889,-79.91275
-6.8131,-79.9067
-6.82161,-79.90826
-6.83492,-79.93109
-6.8173,-79.9102
-6.77939,-79.88261
-6.82227,-79.90861
-6.82406,-79.91967
-6.83753,-79.93576
-6.80424,-79.89442
-6.83577,-79.93568999999999
-6.83577,-79.93568999999999
-6.83577,-79.93568999999999
-6.80037,-79.88218999999999
-6.83434,-79.93444
-6.83637,-79.93523999999999
-6.77277,-79.84166999999999
-6.86669,-79.82008
-6.85841,-79.81609
-6.86293,-79.81887
-6.86468,-79.81562
-6.86505,-79.82008
-6.8411,-79.7927
-6.87364,-79.81795
-6.88839,-79.83291
-6.88369,-79.8212
-6.8178,-79.7456
-6.86322,-79.81725
-6.86524,-79.81872
-6.86429,-79.81619000000001
-6.88497,-79.82352
-6.85943,-79.82207
-6.8808,-79.92010000000001
-6.8798,-79.92230000000001
-6.88194,-79.91998
-6.8777,-79.9198
-6.8859,-79.917
-6.87929,-79.92241
-6.87929,-79.92241
-6.84055,-79.93474000000001
-6.87929,-79.92241
-6.87929,-79.92241
-6.9201,-79.58629999999999
-6.9216,-79.58629999999999
-6.80977,-79.60402999999999
-6.94185,-79.57996
-6.82654,-79.56189000000001
-6.92942,-79.61151
-6.88367,-79.59231
-6.8121,-79.6373
-6.925,-79.5865
-6.92402,-79.58353
-6.812,-79.6386
-9.14639,-75.77800999999999
-6.8882,-79.4997
-6.8884,-79.52119999999999
-6.86,-79.58839999999999
-6.9066,-79.5471
-6.88946,-79.55803
-6.9109,-79.49039999999999
-16.38489,-71.52652999999999
-6.909,-79.51519999999999
-6.8881,-79.5001
-6.88733,-79.56555
-6.8925,-79.56480000000001
-6.88615,-79.56464
-6.8921,-79.56019999999999
-6.88579,-79.55817999999999
-6.89303,-79.56431000000001
-7.15531,-78.51578000000001
-6.89015,-79.56376
-6.76031,-79.82249
-6.8898,-79.56338
-6.735,-79.6348
-6.7361,-79.62860000000001
-6.7394,-79.54241
-6.7343,-79.6354
-6.7362,-79.6407
-6.7445,-79.54170000000001
-6.734,-79.63039999999999
-6.73804,-79.63915
-6.7441,-79.5416
-6.7376,-79.639
-7.27844,-78.32181
-6.94537,-78.25899
-6.7429,-79.542
-6.73285,-79.65362
-6.73285,-79.65362
-6.7785,-79.7762
-6.7857,-79.7753
-6.79902,-79.74908000000001
-6.7696,-79.79695
-6.77016,-79.78926
-6.7691,-79.7855
-6.7682,-79.7766
-6.7676,-79.77160000000001
-6.7706,-79.7757
-6.77016,-79.77529
-6.7868,-79.7736
-6.805,-79.75879999999999
-6.7696,-79.8039
-6.76872,-79.77891
-6.76749,-79.77741
-6.76784,-79.77415000000001
-6.76717,-79.77734
-6.76746,-79.77582
-6.76749,-79.77741
-6.76749,-79.77741
-6.79757,-79.7281
-6.78,-79.54406
-6.80406,-79.54778
-6.77974,-79.54416999999999
-6.77992,-79.54496
-6.778,-79.5244
-6.7815,-79.6127
-11.75905,-75.50228
-6.78386,-79.61060000000001
-6.78153,-79.61348
-6.74342,-79.69954
-6.70496,-79.67691000000001
-6.59313,-78.31565999999999
-6.6918,-79.7037
-6.75042,-79.70345
-6.80891,-79.71468
-6.77782,-79.67985
-6.75042,-79.70345
-6.8095,-79.67982000000001
-6.79564,-79.68657
-6.75042,-79.70345
-6.69067,-79.70392
-6.75042,-79.70345
-6.74877,-79.70132
-6.8095,-79.67982000000001
-6.74807,-79.70129
-6.69067,-79.70392
-6.7771,-79.70882
-6.74385,-79.7058
-6.75042,-79.70345
-6.75042,-79.70345
-6.753,-79.7045
-6.75042,-79.70345
-6.75042,-79.70345
-6.64007,-79.78879999999999
-6.63128,-79.78476999999999
-6.6434,-79.7855
-6.6338,-79.79255999999999
-6.64134,-79.79155
-6.63464,-79.78864
-6.64425,-79.78852999999999
-6.63973,-79.79189
-6.55298,-78.33768000000001
-6.632,-79.78569
-6.64582,-79.79001
-6.63927,-79.78757
-6.64252,-79.7878
-6.64412,-79.79369
-6.63101,-79.7919
-6.6291,-79.7859
-6.6459,-79.7856
-6.63199,-79.78570999999999
-13.6204,-74.73962
-6.63936,-79.78761
-6.6381,-79.78762999999999
-6.63948,-79.78673999999999
-6.63781,-79.79141
-6.63923,-79.78804
-6.63923,-79.78804
-6.63923,-79.78804
-6.63628,-79.78789
-6.04434,-79.26495
-6.10367,-79.17909
-6.08226,-79.46747999999999
-6.02523,-79.20304
-6.08033,-79.19544
-5.94983,-79.50825
-6.06207,-79.47553000000001
-6.10459,-79.47176
-6.09565,-79.15631999999999
-6.06512,-79.22681
-6.10222,-79.16549999999999
-6.05774,-79.33651999999999
-6.0068,-79.3723
-5.93266,-79.49741
-6.03553,-79.18682
-6.01727,-79.29746
-6.02066,-79.22686
-6.00888,-79.53422
-6.07957,-79.32216
-6.09449,-79.14691000000001
-6.02842,-79.62549
-6.03312,-79.22732999999999
-6.02319,-79.38467
-5.93899,-79.28816
-6.04424,-79.28838
-5.98577,-79.29736
-6.01123,-79.34838000000001
-6.0736,-79.19332
-6.12445,-79.49833
-6.05505,-79.39991999999999
-5.98127,-79.43738
-5.94945,-79.49644000000001
-6.06113,-79.22136999999999
-6.09344,-79.39632
-6.0869,-79.38162
-6.12717,-79.19438
-6.05868,-79.40602
-6.04956,-79.37385999999999
-6.08102,-79.3043
-6.00119,-79.28534999999999
-5.94252,-79.41697000000001
-6.08458,-79.17973000000001
-6.08085,-79.58162
-6.11575,-79.17119
-5.98772,-79.38755999999999
-6.1328,-79.21980000000001
-6.08102,-79.15642
-6.07112,-79.21418
-5.99903,-79.19219
-6.03847,-79.17698
-6.0181,-79.51148999999999
-5.98283,-79.26156
-5.98828,-79.45466
-6.05617,-79.29339
-5.98251,-79.25353
-6.04334,-79.34795
-6.02432,-79.5354
-6.11419,-79.18751
-6.23647,-79.31639
-6.22042,-79.36199999999999
-6.2816,-79.40661
-6.27728,-79.41215
-6.27879,-79.37334
-6.22274,-79.43239
-6.32481,-79.44726
-6.267,-79.35339
-6.11637,-79.37728
-6.22193,-79.38646
-6.20486,-79.30704
-6.09151,-79.34352
-6.20505,-79.29931000000001
-6.22058,-79.37979
-6.29281,-79.42107
-6.19877,-79.39547
-6.25141,-79.34464
-6.1983,-79.30391
-6.23393,-79.29568999999999
-6.2381,-79.34697
-6.25773,-79.41845000000001
-6.25331,-79.38106999999999
-6.25265,-79.33483
-6.26513,-79.38173
-6.20951,-79.33141000000001
-6.13043,-79.40015
-6.37528,-79.48546
-6.29665,-79.43577000000001
-6.1848,-79.34053
-6.2215,-79.30508
-6.22059,-79.41055
-6.14251,-79.35465000000001
-6.25115,-79.27233
-6.21378,-79.45756
-6.29313,-79.36287
-6.23572,-79.36913
-6.07695,-79.35194
-6.21174,-79.30909
-6.23938,-79.39449
-6.22122,-79.31299
-6.20082,-79.35451
-6.21902,-79.32333
-6.25722,-79.31552000000001
-6.2433,-79.3291
-6.22374,-79.33811
-6.23364,-79.35566
-6.24525,-79.3601
-6.12145,-79.32995
-6.16017,-79.38315
-6.20931,-79.34098
-6.18465,-79.3228
-6.21548,-79.39109999999999
-6.93013,-78.31654
-6.64499,-79.73757000000001
-6.64588,-79.7379
-6.69818,-79.66847
-6.61794,-79.74706
-6.60003,-79.74914
-6.62878,-79.74997
-6.61922,-79.73764
-6.7429,-79.5187
-6.72568,-79.58275999999999
-6.71836,-79.59936
-6.65804,-79.75318
-6.56533,-79.78111
-6.42368,-79.5749
-6.44478,-79.60699
-6.53805,-79.79754
-6.41276,-79.54584
-6.52134,-79.80607000000001
-6.55815,-79.80647
-6.40454,-79.49782999999999
-6.5635,-79.779
-6.45684,-79.6315
-6.38659,-79.48188
-6.37339,-79.46523000000001
-6.4278,-79.61627
-6.5642,-79.7808
-6.483,-79.65553
-6.45657,-79.66463
-6.45718,-79.71128
-6.4384,-79.77143
-6.43217,-79.80043999999999
-6.42962,-79.58825
-6.48505,-79.72745999999999
-6.42304,-79.57263
-6.4798,-79.68465999999999
-6.56362,-79.78149999999999
-6.48177,-79.65233000000001
-6.48459,-79.7342
-6.45715,-79.66504
-6.4457,-79.60917000000001
-6.63975,-79.79531
-6.58991,-79.85364
-6.60397,-79.81545
-6.63791,-79.79709
-6.64779,-79.84726000000001
-6.63824,-79.79277999999999
-6.63754,-79.80103
-6.63212,-79.79675
-6.63762,-79.79666
-6.6338,-79.79255999999999
-6.64425,-79.92015000000001
-6.6984,-79.9054
-6.70517,-79.90571
-6.70183,-79.89802
-6.70088,-79.91118
-6.70819,-79.90049999999999
-6.70459,-79.90543
-6.70284,-79.90352
-6.70719,-79.91242
-6.69938,-79.90315
-6.6975,-79.9054
-6.69983,-79.91367
-6.70766,-79.90316
-6.70431,-79.90685000000001
-6.66202,-79.88587
-6.71326,-79.94942
-6.70223,-79.89873
-6.70977,-79.85374
-6.69683,-79.91018
-6.72314,-79.89006999999999
-6.61543,-79.93033
-6.64457,-79.91921000000001
-6.70321,-79.91696
-6.70411,-79.90621
-6.70123,-79.91670999999999
-6.69827,-79.89838
-6.704,-79.9011
-6.50318,-78.47972
-6.68804,-79.9282
-6.70411,-79.90621
-6.70329,-79.90667999999999
-7.23367,-78.01927000000001
-6.70411,-79.90621
-6.70126,-79.90333
-6.70771,-79.90313999999999
-6.70526,-79.90421000000001
-6.70018,-79.89903
-6.70522,-79.90147
-6.70443,-79.90902
-6.70087,-79.90557
-9.9628,-77.0981
-6.70411,-79.90621
-6.70179,-79.90573999999999
-6.02744,-79.49565
-6.70411,-79.90621
-6.15781,-79.64973000000001
-6.1581,-79.6495
-6.12513,-79.65813
-6.4742,-79.8548
-6.45984,-79.88142999999999
-6.48785,-79.84538999999999
-6.4718,-79.8533
-6.4739,-79.8509
-6.47854,-79.82201000000001
-6.46827,-79.87559
-6.46812,-79.83421
-6.47813,-79.8562
-6.47476,-79.8561
-6.4745,-79.8432
-6.4758,-79.8571
-6.47844,-79.86935
-6.4744,-79.8434
